date,final_relative_cost_yuan,plan_cost_yuan,adjustment_cost_yuan,emergency_cost_yuan,emergency_kwh,unused_surplus_kwh,charge_kwh,discharge_kwh
2025-07-08,62951.42530107771,52771.224398452716,0.0,10180.200902624994,2551.191083333332,7239.671400000004,22545.365255349792,18261.745856833335
2025-07-09,57387.81314593938,53243.190244272715,0.0,4144.622901666662,1076.5177499999984,7731.480466666671,22545.365255349792,18261.745856833335
2025-07-10,57743.54007015771,53430.088192966046,0.0,4313.451877191664,1179.9006999999988,9335.337533333335,22545.365255349792,18261.745856833335
2025-07-11,53680.51103792771,53680.51103792771,0.0,0.0,0.0,48885.00283333333,22545.365255349792,18261.745856833335
2025-07-12,53680.51103792771,53680.51103792771,0.0,0.0,0.0,50319.53665,22545.365255349792,18261.745856833335
2025-07-13,56065.24141317682,53317.54272531015,0.0,2747.698687866668,575.20155,12236.13271666667,22358.669161728394,18110.522021
2025-07-14,56283.08606188477,53288.515199134774,0.0,2994.5708627500007,661.2845999999997,9760.627833333338,22347.142798353907,18101.185666666668
2025-07-15,56280.27478579398,53004.525401518986,0.0,3275.7493842749964,989.1129166666653,8691.408866666668,22061.300228395063,17869.653185
2025-07-16,56291.872036636734,52848.4796740534,0.0,3443.3923625833318,898.2268166666661,8928.373133333334,21997.56626255144,17818.028672666664
2025-07-17,56103.337059627745,52739.07053885275,0.0,3364.2665207749997,818.1813166666664,8145.589316666668,22001.832738271605,17821.484517999997
2025-07-18,52994.02112488437,52994.02112488437,0.0,0.0,0.0,49078.337666666666,22016.974610699584,17833.749434666664
2025-07-19,53042.1189982177,52994.02112488437,0.0,48.09787333333334,22.49666666666667,53192.26338333334,22016.974610699584,17833.749434666664
2025-07-20,54336.303395236966,52656.1356652703,0.0,1680.1677299666655,509.17761666666615,8180.5660000000025,22071.402810699587,17877.836276666665
2025-07-21,55775.35166862352,52364.79372632352,0.0,3410.5579423000004,911.1889,6279.878483333334,22086.893324279834,17890.383592666665
2025-07-22,56058.91981459104,52046.29590953272,0.0,4012.623905058325,986.3422833333312,6035.363495000002,22034.055919753082,17847.585295
2025-07-23,55715.08910979285,52196.2053759595,0.0,3518.8837338333396,912.8094166666679,5717.4880453333335,22200.854335802465,17982.692012
2025-07-24,57545.543654742265,51825.226603258925,0.0,5720.3170514833355,1393.77555,6190.804150000003,21949.01191358024,17778.69965
2025-07-25,52216.3778576785,52216.3778576785,0.0,0.0,0.0,52470.41731666667,22149.37306584362,17940.992183333332
2025-07-26,52216.3778576785,52216.3778576785,0.0,0.0,0.0,50506.64531666667,22149.37306584362,17940.992183333332
2025-07-27,56338.87902941722,51530.97786650056,0.0,4807.901162916666,1098.5770499999996,5387.045216666669,21773.618333333332,17636.63085
2025-07-28,62370.0598158308,51563.08745974747,0.0,10806.97235608333,2966.0616666666656,2988.0431500000022,22014.778806584356,17831.970833333333
2025-07-29,60018.523579838,51728.948777788,0.0,8289.574802050003,2303.8249666666666,4591.959860333333,22133.808346090533,17928.38476033333
2025-07-30,56686.99373191167,51900.59020697834,0.0,4786.403524933333,1128.5625166666664,5674.575183950621,22107.219841152266,17906.84807133333
2025-07-31,56198.17492672426,51979.9893468576,0.0,4218.185579866665,939.6466999999996,5016.102333950621,22003.580669958847,17822.900342666668
2025-08-01,52153.55104753725,52153.55104753725,0.0,0.0,0.0,57747.40820061729,22093.468843827162,17895.7097635
2025-08-02,52220.56309420391,52153.55104753725,0.0,67.01204666666672,31.343333333333362,58103.08626728395,22093.468843827162,17895.7097635
2025-08-03,53337.10043121611,52019.365614432776,0.0,1317.7348167833288,307.8895166666655,16299.887530783952,22093.468843827162,17895.7097635
2025-08-04,52291.88546529111,51915.01941969111,0.0,376.86604560000046,137.67560000000003,13417.350464117286,22093.468843827162,17895.709763500003
2025-08-05,52147.768926203025,51736.72571359469,0.0,411.0432126083312,137.32348333333266,13372.805923662552,22082.825102880663,17887.088333333333
2025-08-06,54036.246258199695,51568.84577251636,0.0,2467.4004856833335,649.1862333333331,10646.266782304527,22084.956460905356,17888.814733333336
2025-08-07,52693.522126277916,51385.29937984458,0.0,1308.2227464333325,401.9651499999995,14888.761700000003,21997.994306995886,17818.375388666664
2025-08-08,51440.53215848458,51440.53215848458,0.0,0.0,0.0,62194.963533333335,21997.994306995886,17818.375388666667
2025-08-09,51432.283041817915,51432.283041817915,0.0,0.0,0.0,59028.91411666667,21997.994306995886,17818.375388666667
2025-08-10,51712.89417961791,51312.71231326791,0.0,400.1818663499987,131.8672999999999,12599.39931666667,21997.994306995886,17818.375388666667
2025-08-11,52073.41483373458,50975.85034219291,0.0,1097.5644915416653,286.0956666666665,12981.474416666668,21997.994306995886,17818.375388666664
2025-08-12,52157.031048103185,50811.76242823652,0.0,1345.268619866663,331.09628333333217,9580.330789666667,21984.29402016461,17807.278156333334
2025-08-13,52289.33436959729,50487.04548319729,0.0,1802.2888863999997,473.6872333333331,10785.930075833337,21998.027830246916,17818.4025425
2025-08-14,52786.10403370183,50176.22307161016,0.0,2609.8809620916677,594.3287000000001,10568.402000000002,21965.79833333333,17792.29665
2025-08-15,50351.406056430475,50351.406056430475,0.0,0.0,0.0,58959.54891666667,22077.19720164609,17882.529733333333
2025-08-16,50351.406056430475,50351.406056430475,0.0,0.0,0.0,59189.99543333334,22077.19720164609,17882.529733333333
2025-08-17,52129.484152187404,49950.12450285407,0.0,2179.359649333332,467.5132666666664,12853.362366666668,21552.08487654321,17457.18875
2025-08-18,51239.08886265753,49113.531800890865,0.0,2125.557061766667,480.67739999999935,10182.79721666667,21460.333127572016,17382.869833333334
2025-08-19,50061.41618736746,48129.87603780913,0.0,1931.5401495583287,406.93473333333213,8557.98091666667,20762.08576131687,16817.28946666667
2025-08-20,59618.81337164647,47486.15036800482,0.0,12132.663003641657,3087.1533999999974,3819.4549166666666,20306.95228395062,16448.631350000003
2025-08-21,51233.863237759746,47175.16518174309,0.0,4058.6980560166603,1119.6926499999977,6086.209716666669,20335.21580246914,16471.524800000003
2025-08-22,47460.99192483284,47460.99192483284,0.0,0.0,0.0,50081.32423333333,20431.282860082305,16549.33911666667
2025-08-23,47453.182523499505,47453.182523499505,0.0,0.0,0.0,48763.62415,20431.282860082305,16549.33911666667
2025-08-24,50890.4905731745,47280.10179203284,0.0,3610.3887811416644,810.5515166666662,8131.891216666669,20431.282860082305,16549.33911666667
2025-08-25,58932.8171507971,47446.19144503043,0.0,11486.625705766663,3068.2683666666644,3548.3843500000035,20621.193600823044,16703.166816666668
2025-08-26,50072.667267461045,47709.51786426105,0.0,2363.149403199999,544.8346166666663,6706.004183333336,20757.655720164606,16813.701133333332
2025-08-27,54541.25196651895,47548.84652302728,0.0,6992.405443491664,1545.5252499999997,5033.84116666667,20779.847736625507,16831.676666666666
2025-08-28,60410.96811225617,47778.2297237895,0.0,12632.738388466663,3267.510149999999,4224.277750000001,21117.421995884768,17105.111816666667
2025-08-29,48145.42441565006,48145.42441565006,0.0,0.0,0.0,49768.123133333334,21220.667551440325,17188.740716666667
2025-08-30,48145.42441565006,48145.42441565006,0.0,0.0,0.0,53810.62365,21220.667551440325,17188.740716666667
2025-08-31,51622.96918488339,47988.182071166724,0.0,3634.78711371666,889.9858333333314,6264.465500000002,21220.66755144033,17188.740716666667
2025-09-01,48538.493660990986,48198.18177577432,0.0,340.31188521666655,99.10684999999984,18808.017216666667,21313.31174897119,17263.782516666666
2025-09-02,47891.3346633866,47829.34195740327,0.0,61.99270598333356,20.22150000000005,17728.20531666667,21277.927078189296,17235.12093333333
2025-09-03,48019.6328845658,47661.08428005747,0.0,358.54860450833246,105.43368333333308,16042.800329833337,21269.905077983534,17228.62311316667
2025-09-04,47783.20706188012,47492.65216093846,0.0,290.55490094166686,62.60510000000011,17350.054200000002,21072.82152263374,17068.985433333335
2025-09-05,47529.66417000568,47529.66417000568,0.0,0.0,0.0,64441.51036666667,21108.194485596705,17097.637533333334
2025-09-06,47529.66417000568,47529.66417000568,0.0,0.0,0.0,63544.68833333334,21108.194485596705,17097.637533333334
2025-09-07,47995.60516493068,47353.21397220568,0.0,642.3911927250012,154.62190000000027,16215.393516666674,21086.442818930038,17080.018683333336
2025-09-08,49415.680460469375,47201.43578261105,0.0,2214.24467785833,518.5507666666659,11896.644816666667,21094.8283127572,17086.810933333334
2025-09-09,47249.1153674908,47155.0986474658,0.0,94.01672002499927,23.00384999999983,17653.185166666666,21191.235946502056,17164.901116666668
2025-09-10,55784.97505901889,46566.89818655222,0.0,9218.07687246667,2070.6285166666676,10496.421566666668,20722.985041152264,16785.617883333332
2025-09-11,47302.85789483407,46447.1587455924,0.0,855.6991492416664,159.3516833333333,16264.225667078192,21267.69187242798,17226.830416666668
2025-09-12,46459.97085371525,46459.97085371525,0.0,0.0,0.0,58066.4151,21311.948168724277,17262.67801666667
2025-09-13,46459.97085371525,46459.97085371525,0.0,0.0,0.0,61610.96981666667,21311.948168724277,17262.67801666667
2025-09-14,49150.71287598154,45872.26056368987,0.0,3278.4523122916667,833.997033333333,9505.049311111114,21273.418600823043,17231.46906666667
2025-09-15,48223.6852219889,44813.518435872225,0.0,3410.1667861166698,831.3155666666675,12969.13661666667,21323.290740740744,17271.8655
2025-09-16,44617.06794561258,42154.85603017926,0.0,2462.2119154333222,827.6959333333298,5272.240033333337,21522.879938271602,17433.532750000002
2025-09-17,47149.661471922904,41563.8223766229,0.0,5585.839095300003,1290.5159333333336,4484.357750000004,21450.111769547322,17374.590533333332
2025-09-18,44422.342860259196,41153.682845525866,0.0,3268.6600147333324,741.2698166666667,4350.979783333337,21551.01423868313,17456.321533333332
