date,final_relative_cost_yuan,plan_cost_yuan,adjustment_cost_yuan,emergency_cost_yuan,emergency_kwh,unused_surplus_kwh,charge_kwh,discharge_kwh
2025-07-11,30154.61124750182,27656.256470541644,-500.44162381343824,2998.796400773611,755.4297152777772,10248.245313494514,18560.282567061044,14896.533410694443
2025-07-12,28636.033540237077,25855.790921473472,400.9606326031874,2379.2819861604185,629.3717833333336,11737.944277777779,18526.924497222222,14997.397847625001
2025-07-13,66634.40932918574,65720.98881227663,-3289.007339845043,4202.42785675416,906.2775388888867,9085.164844444447,21925.506060545267,17759.895966666667
2025-07-14,68588.30963537777,62671.43349718792,-942.428082306775,6859.304220496618,1311.8044783779137,7664.378455068585,21229.309496244856,17195.740691958334
2025-07-15,70664.21144583188,68908.7878940416,-2455.019355237151,4210.44290702743,900.1733968107022,11042.531355555557,20783.2922398834,16834.466714305556
2025-07-16,69476.77763492925,67626.6412209546,-1144.6392979913041,2994.7757119659664,615.1953527777764,11469.767836299725,21945.049065500687,17775.489743055557
2025-07-17,69832.40052735021,65464.42830961713,712.718990285175,3655.253227447917,691.9476666666667,11523.774660476676,22296.86684837106,18124.912598972223
2025-07-18,30240.84618884683,29886.977697719274,-1205.511362104388,1559.3798532319427,419.03831111111094,13932.28563941667,17757.251127109055,14359.650436166668
2025-07-19,30372.082275309847,29309.760384639038,-340.4281672125217,1402.7500578833303,403.8148638888872,19829.66819898097,17981.319974485596,14503.235249958334
2025-07-20,69484.17135484329,67858.71920852472,-966.8826150737987,2592.334761392364,473.6951541666673,14027.777756447189,22289.002064386146,18074.998126527775
2025-07-21,71067.73186581788,70381.91865739503,-843.1295039655223,1528.9427123883818,266.1087147290821,13797.378460375,23356.25353818587,18921.974790930555
2025-07-22,73076.77681153007,69858.22678476093,1493.3607088010913,1725.1893179680549,396.9418347222221,17023.149833041847,24087.74773319616,19507.66623888889
2025-07-23,76140.92183850551,76105.23536290442,-4018.607015095322,4054.293490696419,828.3388171124847,14113.264454543896,22109.152995027438,17908.413925972225
2025-07-24,74414.00418877776,75729.44396347289,-2997.8002352722115,1682.3604605770852,348.17728888888905,16028.98515138889,22996.393187877224,18707.234022222223
2025-07-25,28832.86965552639,28224.24972484445,-66.47073126736106,675.0906619493031,185.15816805555505,18694.00684088889,16799.52856527778,13569.044622833331
2025-07-26,29542.552557358267,28678.40418953192,-383.83597692712664,1247.98434475347,322.38176805555486,16655.976305833334,18882.05349106653,15242.306415263887
2025-07-27,71396.54629493099,66223.51631624874,1102.6345815752875,4070.3953971069545,799.3899513888912,12655.329681944446,22215.53924674212,18005.16167736111
2025-07-28,72464.50633428164,69090.46466441081,191.73380299999968,3182.3078668708295,621.5556999999992,10925.18955335134,23382.37124621056,18939.720709430556
2025-07-29,74196.60328608347,69272.81068368784,3796.1025480358985,1127.6900543597217,225.86208333333337,16352.414370198907,23905.768139574757,19363.672193055554
2025-07-30,74138.88283409194,65053.99719507639,7175.106846829455,1909.7787921861072,420.64172083333256,15029.483541923868,23690.70990286351,19189.475021319446
2025-07-31,71535.55281081225,66529.64418733605,1617.1922542768907,3388.7163691993082,665.6394736111118,13439.129353566532,22662.433081412895,18459.706777569445
2025-08-01,28946.988428359786,28130.822072514995,-328.1038971350693,1144.2702529798594,410.9210611111106,22998.46251252778,17689.62442222222,14266.92676825
2025-08-02,28505.454711773138,28116.176957838503,-430.13155782161067,819.4093117562459,226.37483888888806,24089.83062935528,18189.727102589164,14671.847630555556
2025-08-03,60491.317068123906,56585.47967233553,-236.64608559496057,4142.483481383333,839.6723861111103,10929.942575000001,18846.851395130318,15286.313984722223
2025-08-04,63319.25546858434,60930.23917409335,-498.9711977075478,2887.9874921985397,614.718155658437,12069.404397222219,19752.613369341558,15999.616829166667
2025-08-05,62459.11047902998,58797.198752514,562.5311096638952,3099.380616852088,675.0840250000008,12346.698750375004,20999.70923228738,17009.764478152785
2025-08-06,66736.7761780414,65988.96590463856,-1440.4349335811878,2188.2452069840288,432.0435680555555,12866.625755555558,21757.139146090532,17623.282708333336
2025-08-07,63251.870298712434,62371.14800784908,-1866.5338247123439,2747.2561155756953,596.9559708333336,12719.697195301786,21163.82473064129,17219.632973319447
2025-08-08,26147.93199531705,24931.404792998474,-3.5811078717012905,1220.1083101902789,305.4745597222224,26164.289186069444,16845.43190543553,13582.970456902778
2025-08-09,27064.342641678977,25116.49908928478,-15.449387392615927,1963.2929397868093,527.2241638888898,22793.95371649521,17903.71511560356,14475.245513888889
2025-08-10,61085.623708175706,59080.385298190784,-1043.3076218081292,3048.5460317930515,649.2777916666653,8814.121922376544,19565.46468995199,15859.684573611112
2025-08-11,60301.41897502796,56032.080564529686,672.3499523843735,3596.988458113904,775.2090166666703,11312.400962499998,21777.136857853224,17639.48085486111
2025-08-12,63595.64090686488,60283.91270010234,-555.0285214006469,3866.75672816319,837.2279999999992,10172.387294507545,21435.755585099454,17366.41600568056
2025-08-13,61347.16948612357,55452.800759356265,187.4686870596579,5706.900039707642,1181.2989777777775,8342.370482544591,19763.094473593967,16008.106523611114
2025-08-14,62765.424631596536,57366.26427921953,519.8025412457571,4879.357811131246,843.1748291666662,10009.743237694449,21392.87329101509,17422.222186305557
2025-08-15,26866.186168639284,24404.698539002497,-284.4601509533319,2745.947780590121,829.7537914266131,22841.104204708336,16869.1667803155,13606.987643597224
2025-08-16,27857.011639003886,25079.67638603169,-590.4844303000319,3367.819683272228,802.1280208333344,22743.398175000002,18699.50178899177,15106.185095208333
2025-08-17,61162.1830166358,57057.35399611183,-770.48774909686,4875.316769620827,963.150381944443,9848.303345318931,20723.646534636493,16786.15369305556
2025-08-18,62319.45940369314,56172.558314558286,-598.2402774387552,6745.1413665736045,1362.5915430555538,8825.934700154326,21243.823072565163,17207.49668877778
2025-08-19,61054.189131700834,55438.26255949328,-185.80701955981556,5801.7335917673645,1208.1676638888896,9125.188945507549,20505.456767489708,16617.428097291664
2025-08-20,67987.2294754295,60085.726269620296,-758.3677107283272,8659.87091653754,1878.8480726805533,7493.005597958333,22374.866321210564,18115.633604555558
2025-08-21,60501.64243391925,56467.737391329705,-661.7708380007325,4695.675880590278,937.5092847222218,7781.613005264062,21466.155261231135,17440.639556222224
2025-08-22,29773.832749089648,23349.91969899875,-79.83805602784894,6503.751106118746,1750.7832222222212,18547.979097805208,16861.10839525034,13605.913540277776
2025-08-23,27173.41126712012,22698.67755221991,544.0340867293747,3930.6996281708366,1164.7226138888898,17698.85171837071,18113.25670613855,14666.26796247222
2025-08-24,62966.412375920896,55254.16356909225,-81.73011504911176,7793.978921877763,1568.667804166664,8369.173529222222,21583.143609396433,17489.299454736112
2025-08-25,70096.3874346363,69074.1594463777,-5027.447522665978,6049.675510924574,1236.9240208611097,8698.091566666673,21910.182320593278,17744.728333305557
2025-08-26,62116.14026033291,55349.169205546445,463.02615983579335,6303.944894950672,1400.6944478909468,7755.826195833336,21405.95995224623,17339.551144444446
2025-08-27,64606.94646723809,55656.15207953295,2347.2092327017663,6603.585155003379,1318.4656171388901,8803.029714780527,20659.465131104254,16733.143253694445
2025-08-28,67285.26750227176,54910.434324747876,3142.461436915546,9232.371740608334,2277.594094444444,6481.512766666669,22171.62422563443,17997.80966388889
2025-08-29,27145.25493598267,24811.200809575836,-202.22163023830214,2536.2757566451364,638.4707749999995,18645.221122694442,17672.986031052813,14292.981609236107
